EntryDate,ExitDate,Asset,Direction,EntryPrice,ExitPrice,StopLoss,Target,PositionSize,Contracts,GrossPnL,TransactionCost,NetPnL
2012-07-11,2012-07-11,LE,Bullish,118.725,118.40414331250001,118.463375,120.00987499999998,1.0,1.0,-12834.267499999329,7.0,-12841.267499999329
2012-07-12,2012-07-12,LE,Bullish,117.85,117.427007125,117.48575,119.04275000000001,1.0,1.0,-16919.714999999655,7.0,-16926.714999999655
2012-07-13,2012-07-13,LE,Bullish,116.825,116.368536625,116.42675,118.01975000000002,1.0,1.0,-18258.534999999938,7.0,-18265.534999999938
2012-07-16,2012-07-16,LE,Bullish,117.2,116.79232462499999,116.85074999999999,118.34775,1.0,1.0,-16307.015000000432,7.0,-16314.015000000432
2012-07-18,2012-07-18,LE,Bearish,115.6,115.96657931249999,115.908625,114.94956250000001,1.0,1.0,-14663.172499999746,7.0,-14670.172499999746
2012-09-11,2012-09-11,LE,Bearish,125.6,125.99671687499998,125.93374999999999,124.59875000000001,1.0,1.0,-15868.674999999257,7.0,-15875.674999999257
2012-09-14,2012-09-14,LE,Bullish,127.45,127.0063400625,127.069875,128.490375,1.0,1.0,-17746.397500000057,7.0,-17753.397500000057
2012-09-18,2012-09-18,LE,Bearish,125.575,126.09276487499999,126.02974999999999,124.61075000000001,1.0,1.0,-20710.59499999933,7.0,-20717.59499999933
2012-11-08,2012-11-08,LE,Bearish,125.225,125.54649187499999,125.48375,124.44874999999998,1.0,1.0,-12859.674999999697,7.0,-12866.674999999697
2013-01-07,2013-01-07,LE,Bullish,133.1,132.73597381250002,132.802375,134.192875,1.0,1.0,-14561.04749999895,7.0,-14568.04749999895
2013-01-08,2013-01-09,LE,Bullish,132.8,132.38015181250003,132.44637500000002,133.860875,1.0,1.0,-16793.927499999198,7.0,-16800.927499999198
2013-01-09,2013-01-09,LE,Bullish,132.475,132.085924,132.152,133.54400000000004,1.0,1.0,-15563.039999999546,7.0,-15570.039999999546
2013-01-10,2013-01-10,LE,Bullish,131.875,131.4548646875,131.520625,132.938125,1.0,1.0,-16805.41250000033,7.0,-16812.41250000033
2013-01-11,2013-01-11,LE,Bullish,131.275,130.87378037500002,130.93925000000002,132.38225,1.0,1.0,-16048.78499999927,7.0,-16055.78499999927
2013-01-14,2013-01-14,LE,Bullish,130.475,130.2189829375,130.284125,131.64762500000003,1.0,1.0,-10240.682500000275,7.0,-10247.682500000275
2013-01-15,2013-01-15,LE,Bullish,130.3,129.89414543750001,129.959125,131.32262500000004,1.0,1.0,-16234.18249999986,7.0,-16241.18249999986
2013-01-18,2013-01-18,LE,Bearish,126.95,126.02072887500002,127.28075,125.95775000000002,1.0,1.0,37170.84499999942,7.0,37163.84499999942
2013-01-22,2013-01-22,LE,Bearish,125.75,125.6011441875,125.538375,124.62993749999998,1.0,1.0,5954.232500000103,7.0,5947.232500000103
2013-03-06,2013-03-06,LE,Bullish,129.4,128.94099725,129.0055,130.5835,1.0,1.0,-18360.109999999848,7.0,-18367.109999999848
2013-03-08,2013-03-11,LE,Bearish,128.35,127.14116381249998,128.774125,127.07762499999998,1.0,1.0,48353.44750000047,7.0,48346.44750000047
2013-03-11,2013-03-11,LE,Bearish,127.525,128.0100980625,127.94612500000001,126.261625,1.0,1.0,-19403.922499999455,7.0,-19410.922499999455
2013-03-12,2013-03-12,LE,Bearish,128.175,128.6929393125,128.628625,126.91412499999996,1.0,1.0,-20717.57249999905,7.0,-20724.57249999905
2013-03-15,2013-03-15,LE,Bearish,127.7,126.5541204375,128.136375,126.49087500000002,1.0,1.0,45835.18249999997,7.0,45828.18249999997
2013-03-18,2013-03-18,LE,Bearish,125.7,126.17968331249999,126.116625,124.45012500000001,1.0,1.0,-19187.33249999946,7.0,-19194.33249999946
2013-05-02,2013-05-02,LE,Bearish,123.175,123.55061943749999,123.488875,122.23337500000001,1.0,1.0,-15024.777499999687,7.0,-15031.777499999687
2013-05-03,2013-05-03,LE,Bearish,123.525,122.65504687500001,123.86874999999999,122.59375000000001,1.0,1.0,34798.124999999796,7.0,34791.124999999796
2013-05-06,2013-05-06,LE,Bearish,122.3,121.51378903124998,122.239625,121.45306249999999,1.0,1.0,31448.438750000492,7.0,31441.438750000492
2013-05-08,2013-05-08,LE,Bearish,120.9,120.36008746875,121.133375,120.2999375,1.0,1.0,21596.501250000416,7.0,21589.501250000416
2013-05-10,2013-05-13,LE,Bearish,120.425,120.71682825,120.65650000000001,119.82775,1.0,1.0,-11673.130000000356,7.0,-11680.130000000356
2013-05-15,2013-05-15,LE,Bearish,121.05,120.18131062499998,121.42625,120.12124999999999,1.0,1.0,34747.57500000067,7.0,34740.57500000067
2013-07-03,2013-07-09,LE,Bullish,121.95,122.76358750000001,121.580375,122.825,1.0,1.0,32543.50000000045,7.0,32536.50000000045
2013-07-05,2013-07-09,LE,Bullish,121.9,122.76358750000001,121.660625,122.825,1.0,1.0,34543.500000000335,7.0,34536.500000000335
2013-07-08,2013-07-09,LE,Bullish,122.0,122.76358750000001,121.73825000000001,122.825,1.0,1.0,30543.500000000564,7.0,30536.500000000564
2013-07-12,2013-07-15,LE,Bearish,121.9,122.31387637499998,122.25274999999999,120.94175000000001,1.0,1.0,-16555.0549999989,7.0,-16562.0549999989
2013-09-04,2013-09-04,LE,Bullish,126.025,125.68162775,125.7445,126.86650000000002,1.0,1.0,-13734.890000000065,7.0,-13741.890000000065
2013-09-05,2013-09-05,LE,Bullish,125.775,125.3731570625,125.435875,126.59237499999999,1.0,1.0,-16073.717500000272,7.0,-16080.717500000272
2013-09-06,2013-09-06,LE,Bullish,125.125,124.80069343750002,124.86312500000001,126.01062499999999,1.0,1.0,-12972.262499999375,7.0,-12979.262499999375
2013-09-10,2013-09-11,LE,Bullish,125.3,124.94961893750002,125.01212500000001,126.06362499999999,1.0,1.0,-14015.24249999909,7.0,-14022.24249999909
2013-09-11,2013-09-11,LE,Bullish,125.2,124.8985195,124.961,126.01699999999998,1.0,1.0,-12059.219999999868,7.0,-12066.219999999868
2013-09-12,2013-09-12,LE,Bullish,125.125,124.7777049375,124.840125,125.87962499999998,1.0,1.0,-13891.802499999812,7.0,-13898.802499999812
2013-09-13,2013-09-13,LE,Bullish,125.15,124.85941406250001,124.921875,125.93437499999999,1.0,1.0,-11623.437499999909,7.0,-11630.437499999909
2013-09-18,2013-09-18,LE,Bullish,124.875,125.47573075000001,124.62049999999999,125.5385,1.0,1.0,24029.23000000044,7.0,24022.23000000044
2013-11-04,2013-11-04,LE,Bullish,132.0,131.74372018750003,131.809625,133.07112499999997,1.0,1.0,-10251.192499998751,7.0,-10258.192499998751
2013-11-05,2013-11-07,LE,Bullish,132.125,131.73959725,131.8055,133.08350000000002,1.0,1.0,-15416.10999999989,7.0,-15423.10999999989
2013-11-06,2013-11-07,LE,Bullish,132.075,131.6832504375,131.749125,133.05262499999998,1.0,1.0,-15669.982499999833,7.0,-15676.982499999833
2013-11-07,2013-11-07,LE,Bullish,131.925,131.5791775,131.64499999999998,132.96500000000003,1.0,1.0,-13832.900000001018,7.0,-13839.900000001018
2013-11-11,2013-11-15,LE,Bullish,132.5,133.375528875,132.11925,133.44224999999997,1.0,1.0,35021.15499999945,7.0,35014.15499999945
2013-11-12,2013-11-12,LE,Bullish,132.8,132.39739318750003,132.463625,133.80912500000002,1.0,1.0,-16104.272499999297,7.0,-16111.272499999297
2013-11-13,2013-11-18,LE,Bullish,132.6,132.150141875,132.21625,133.55125000000004,1.0,1.0,-17994.324999999662,7.0,-18001.324999999662
2013-11-14,2013-11-18,LE,Bullish,132.975,132.57830268749998,132.644625,133.966125,1.0,1.0,-15867.89250000038,7.0,-15874.89250000038
2013-11-15,2013-11-18,LE,Bullish,133.025,132.605913875,132.67225,133.98325000000003,1.0,1.0,-16763.445000000276,7.0,-16770.445000000276
2014-01-08,2014-01-08,LE,Bullish,136.6,137.1563875,136.318875,137.225,1.0,1.0,22255.499999999985,7.0,22248.499999999985
2014-01-09,2014-01-09,LE,Bullish,136.65,137.1563875,136.41325,137.225,1.0,1.0,20255.499999999527,7.0,20248.499999999527
2014-01-10,2014-01-13,LE,Bullish,136.525,136.16338425,136.2315,137.30549999999997,1.0,1.0,-14464.629999999943,7.0,-14471.629999999943
2014-01-14,2014-01-14,LE,Bullish,136.625,137.2563375,136.32512499999999,137.325,1.0,1.0,25253.50000000003,7.0,25246.50000000003
2014-01-15,2014-01-15,LE,Bullish,137.75,138.1527640625,137.51875,138.221875,1.0,1.0,16110.56250000047,7.0,16103.56250000047
2014-01-16,2014-01-16,LE,Bullish,139.975,140.38114931249999,139.74075000000002,140.45137499999998,1.0,1.0,16245.972499999652,7.0,16238.972499999652
2014-01-17,2014-01-17,LE,Bullish,139.85,139.4723539375,139.542125,140.77362499999998,1.0,1.0,-15105.842499999653,7.0,-15112.842499999653
2014-03-04,2014-03-04,LE,Bullish,144.1,145.34803962499998,143.65975,145.42074999999997,1.0,1.0,49921.5849999996,7.0,49914.5849999996
2014-03-05,2014-03-05,LE,Bullish,145.725,145.28744493750003,145.360125,147.119625,1.0,1.0,-17502.202499998704,7.0,-17509.202499998704
2014-03-06,2014-03-06,LE,Bullish,143.975,143.37827500000003,143.45000000000002,145.24999999999997,1.0,1.0,-23868.999999998552,7.0,-23875.999999998552
2014-03-07,2014-03-11,LE,Bullish,142.95,144.31618081250002,142.403875,144.38837500000002,1.0,1.0,54647.23250000134,7.0,54640.23250000134
2014-03-10,2014-03-10,LE,Bullish,143.4,142.75108875,142.8225,144.83249999999998,1.0,1.0,-25956.449999999903,7.0,-25963.449999999903
2014-03-13,2014-03-13,LE,Bullish,143.9,143.34341743750002,143.41512500000002,145.35462499999997,1.0,1.0,-22263.30249999933,7.0,-22270.30249999933
2014-03-14,2014-03-17,LE,Bullish,144.275,145.61852931250004,143.802875,145.69137500000002,1.0,1.0,53741.17250000154,7.0,53734.17250000154
2014-03-17,2014-03-20,LE,Bullish,145.3,146.5237015,144.70100000000002,146.59699999999998,1.0,1.0,48948.05999999903,7.0,48941.05999999903
2014-03-21,2014-03-25,LE,Bearish,144.825,143.48870850000003,145.361,143.41700000000003,1.0,1.0,53451.65999999836,7.0,53444.65999999836
2014-05-02,2014-05-02,LE,Bearish,139.15,138.2029419375,139.455375,138.133875,1.0,1.0,37882.32250000078,7.0,37875.32250000078
2014-05-05,2014-05-05,LE,Bearish,138.5,138.8222514375,138.75287500000002,137.34137499999997,1.0,1.0,-12890.057500000012,7.0,-12897.057500000012
2014-05-06,2014-05-06,LE,Bearish,137.8,138.21757425,138.1485,137.075,1.0,1.0,-16702.970000000052,7.0,-16709.970000000052
2014-05-07,2014-05-07,LE,Bearish,138.1,138.523977375,138.45475,137.075,1.0,1.0,-16959.094999999706,7.0,-16966.094999999706
2014-05-15,2014-05-15,LE,Bearish,137.625,136.8433875,137.992125,136.775,1.0,1.0,31264.49999999977,7.0,31257.49999999977
2014-05-16,2014-05-19,LE,Bearish,137.6,138.044737875,137.97575,136.625,1.0,1.0,-17789.515000000618,7.0,-17796.515000000618
2014-05-20,2014-05-21,LE,Bearish,139.375,138.27110100000004,139.666,138.20200000000006,1.0,1.0,44155.95999999823,7.0,44148.95999999823
2014-07-02,2014-07-02,LE,Bullish,151.825,153.2457138125,151.325875,153.32237499999997,1.0,1.0,56828.55249999989,7.0,56821.55249999989
2014-07-08,2014-07-08,LE,Bullish,154.625,153.9608560625,154.03787499999999,156.28637500000002,1.0,1.0,-26565.757500000018,7.0,-26572.757500000018
2014-07-09,2014-07-09,LE,Bullish,153.875,153.17087625,153.24749999999997,155.55750000000003,1.0,1.0,-28164.950000000317,7.0,-28171.950000000317
2014-07-10,2014-07-10,LE,Bullish,151.4,150.73659400000003,150.812,153.164,1.0,1.0,-26536.239999999227,7.0,-26543.239999999227
2014-07-11,2014-07-11,LE,Bullish,148.15,147.51595512499998,147.58974999999998,150.13075000000003,1.0,1.0,-25361.795000001166,7.0,-25368.795000001166
2014-07-14,2014-07-14,LE,Bullish,149.2,148.62015275000002,148.6945,151.31649999999996,1.0,1.0,-23193.88999999887,7.0,-23200.88999999887
2014-07-15,2014-07-16,LE,Bullish,148.125,147.322551875,147.39624999999998,150.11125,1.0,1.0,-32097.925000000487,7.0,-32104.925000000487
2014-07-17,2014-07-18,LE,Bullish,149.775,151.7836951875,149.080125,151.859625,1.0,1.0,80347.80749999982,7.0,80340.80749999982
2014-07-18,2014-07-21,LE,Bullish,150.7,152.65013675000003,149.9245,152.72650000000002,1.0,1.0,78005.47000000165,7.0,77998.47000000165
2014-09-04,2014-09-04,LE,Bullish,156.875,156.18811687500002,156.26625,158.80124999999998,1.0,1.0,-27475.324999999204,7.0,-27482.324999999204
2014-09-09,2014-09-09,LE,Bullish,158.775,160.16987500000002,158.048875,160.25,1.0,1.0,55795.000000000524,7.0,55788.000000000524
2014-09-11,2014-09-11,LE,Bullish,159.925,159.204358,159.284,161.75,1.0,1.0,-28825.67999999992,7.0,-28832.67999999992
2014-09-12,2014-09-12,LE,Bullish,157.45,156.69523818750002,156.773625,159.37912500000002,1.0,1.0,-30190.472499998577,7.0,-30197.472499998577
2014-11-04,2014-11-10,LE,Bearish,167.0,167.788102125,167.70425,164.88725,1.0,1.0,-31524.084999999788,7.0,-31531.084999999788
2014-11-05,2014-11-07,LE,Bearish,166.65,167.26996818749998,167.186375,164.34087499999998,1.0,1.0,-24798.72749999913,7.0,-24805.72749999913
2014-11-06,2014-11-06,LE,Bearish,165.225,166.11739218749997,166.03437499999998,163.29687500000003,1.0,1.0,-35695.68749999917,7.0,-35702.68749999917
2014-11-10,2014-11-13,LE,Bullish,167.225,168.8384135625,166.39237500000002,168.92287499999998,1.0,1.0,64536.542499999996,7.0,64529.542499999996
2014-11-11,2014-11-13,LE,Bullish,167.1,168.7485835,166.28900000000002,168.833,1.0,1.0,65943.34000000004,7.0,65936.34000000004
2014-11-12,2014-11-12,LE,Bullish,167.0,166.53818925000002,166.6215,169.1355,1.0,1.0,-18472.42999999935,7.0,-18479.42999999935
2014-11-13,2014-11-14,LE,Bullish,168.45,169.9975836875,167.639125,170.08262499999998,1.0,1.0,61903.34750000034,7.0,61896.34750000034
2014-11-14,2014-11-14,LE,Bullish,169.85,169.172121625,169.25674999999998,171.62975000000003,1.0,1.0,-27115.135000000235,7.0,-27122.135000000235
2015-01-05,2015-01-05,LE,Bearish,166.15,166.7662164375,166.682875,163.951375,1.0,1.0,-24648.657499999445,7.0,-24655.657499999445
2015-01-09,2015-01-09,LE,Bearish,163.4,161.4540616875,164.008875,161.373375,1.0,1.0,77837.53250000018,7.0,77830.53250000018
2015-01-12,2015-01-12,LE,Bearish,160.45,161.35488712499998,161.27425,158.57725,1.0,1.0,-36195.484999999506,7.0,-36202.484999999506
2015-01-13,2015-01-13,LE,Bearish,161.0,158.80123593750002,161.459375,158.72187500000004,1.0,1.0,87950.56249999901,7.0,87943.56249999901
2015-01-15,2015-01-15,LE,Bearish,155.75,154.0519875,156.1455,153.975,1.0,1.0,67920.50000000017,7.0,67913.50000000017
2015-03-03,2015-03-03,LE,Bearish,153.45,152.1010125,154.144625,152.025,1.0,1.0,53959.49999999971,7.0,53952.49999999971
2015-03-05,2015-03-05,LE,Bearish,154.3,154.749085875,154.67175,152.18475000000004,1.0,1.0,-17963.43499999921,7.0,-17970.43499999921
2015-03-06,2015-03-06,LE,Bearish,153.55,154.39716,154.32000000000002,151.73999999999998,1.0,1.0,-33886.400000000096,7.0,-33893.400000000096
2015-03-09,2015-03-11,LE,Bearish,155.475,155.7437079375,155.665875,153.10237500000002,1.0,1.0,-10748.31750000044,7.0,-10755.31750000044
2015-03-10,2015-03-10,LE,Bearish,154.15,154.701061875,154.62375,152.02874999999997,1.0,1.0,-22042.47499999951,7.0,-22049.47499999951
2015-03-11,2015-03-11,LE,Bearish,155.0,155.91429318749996,155.83637499999998,153.29087500000003,1.0,1.0,-36571.72749999859,7.0,-36578.72749999859
2015-03-12,2015-03-13,LE,Bearish,156.0,154.31912100000002,156.786,154.24200000000002,1.0,1.0,67235.15999999904,7.0,67228.15999999904
2015-03-13,2015-03-13,LE,Bearish,155.7,154.08250275000003,156.5315,154.00550000000004,1.0,1.0,64699.889999998275,7.0,64692.889999998275
2015-03-16,2015-03-16,LE,Bearish,153.6,154.38365324999998,154.3065,151.78050000000005,1.0,1.0,-31346.129999999448,7.0,-31353.129999999448
2015-05-04,2015-05-04,LE,Bearish,149.475,150.044985,149.97,148.4,1.0,1.0,-22799.400000000103,7.0,-22806.400000000103
2015-05-05,2015-05-05,LE,Bearish,151.2,151.50921674999998,151.43349999999998,149.09950000000003,1.0,1.0,-12368.66999999961,7.0,-12375.66999999961
2015-05-06,2015-05-07,LE,Bearish,151.45,149.54110818749996,151.777875,149.46637499999997,1.0,1.0,76355.67250000122,7.0,76348.67250000122
2015-05-07,2015-05-08,LE,Bearish,150.25,150.9510628125,150.875625,148.573125,1.0,1.0,-28042.51249999993,7.0,-28049.51249999993
2015-05-08,2015-05-08,LE,Bearish,150.525,151.1784264375,151.102875,148.791375,1.0,1.0,-26137.057500000083,7.0,-26144.057500000083
2015-05-11,2015-05-11,LE,Bearish,151.525,152.0908824375,152.01487500000002,149.655375,1.0,1.0,-22635.297499999753,7.0,-22642.297499999753
2015-05-12,2015-05-12,LE,Bearish,150.5,150.9988366875,150.923375,148.629875,1.0,1.0,-19953.467499999533,7.0,-19960.467499999533
2015-05-13,2015-05-13,LE,Bearish,151.25,151.77134774999996,151.69549999999998,149.31350000000003,1.0,1.0,-20853.90999999845,7.0,-20860.90999999845
2015-05-14,2015-05-14,LE,Bearish,152.7,153.098511,153.02200000000002,150.634,1.0,1.0,-15940.440000000535,7.0,-15947.440000000535
2015-05-15,2015-05-15,LE,Bearish,154.4,152.81624493750002,155.153375,152.739875,1.0,1.0,63350.20249999957,7.0,63343.20249999957
2015-07-02,2015-07-02,LE,Bearish,151.65,151.6251496875,151.549375,149.65187499999996,1.0,1.0,994.0125000002809,7.0,987.0125000002809
2015-07-06,2015-07-08,LE,Bearish,151.5,149.83788150000004,151.779,149.76300000000003,1.0,1.0,66484.7399999985,7.0,66477.7399999985
2015-07-07,2015-07-07,LE,Bearish,150.625,151.0776260625,151.002125,148.99362499999998,1.0,1.0,-18105.042500000083,7.0,-18112.042500000083
2015-07-08,2015-07-08,LE,Bearish,151.15,149.67992756250004,151.63162499999999,149.60512500000004,1.0,1.0,58802.89749999861,7.0,58795.89749999861
2015-07-09,2015-07-09,LE,Bearish,149.225,149.68593056249998,149.611125,147.85,1.0,1.0,-18437.22249999928,7.0,-18444.22249999928
2015-07-10,2015-07-10,LE,Bearish,148.75,147.86251931249998,149.09924999999998,147.788625,1.0,1.0,35499.22750000064,7.0,35492.22750000064
2015-07-15,2015-07-15,LE,Bearish,147.225,147.6196479375,147.545875,146.075,1.0,1.0,-15785.917499999869,7.0,-15792.917499999869
2015-09-02,2015-09-02,LE,Bearish,141.325,140.30568028125,141.509625,140.23556250000001,1.0,1.0,40772.78874999934,7.0,40765.78874999934
2015-09-08,2015-09-08,LE,Bearish,141.075,141.14528737499998,141.07475,139.700375,1.0,1.0,-2811.494999999695,7.0,-2818.494999999695
2015-09-09,2015-09-09,LE,Bearish,143.85,144.098263125,144.02625,141.82124999999996,1.0,1.0,-9930.524999999761,7.0,-9937.524999999761
2015-09-10,2015-09-10,LE,Bearish,142.625,143.40441637499998,143.33275,141.00175,1.0,1.0,-31176.6549999993,7.0,-31183.6549999993
2015-09-11,2015-09-11,LE,Bearish,142.5,140.96482218749995,143.301875,140.89437499999997,1.0,1.0,61407.112500002084,7.0,61400.112500002084
2015-09-14,2015-09-14,LE,Bearish,140.65,141.1775535,141.107,139.65200000000002,1.0,1.0,-21102.13999999928,7.0,-21109.13999999928
2015-09-15,2015-09-15,LE,Bearish,141.25,141.699564375,141.62875,139.975,1.0,1.0,-17982.57499999977,7.0,-17989.57499999977
2015-11-04,2015-11-04,LE,Bearish,139.625,137.85576843750002,140.404375,137.78687500000004,1.0,1.0,70769.26249999928,7.0,70762.26249999928
2015-11-11,2015-11-11,LE,Bearish,129.625,130.0413631875,129.976375,127.425,1.0,1.0,-16654.52749999986,7.0,-16661.52749999986
2015-11-12,2015-11-12,LE,Bearish,131.925,132.0828834375,132.016875,129.24937499999996,1.0,1.0,-6315.337499999032,7.0,-6322.337499999032
2015-11-13,2015-11-13,LE,Bearish,133.25,130.6916881875,133.357875,130.62637500000002,1.0,1.0,102332.47249999977,7.0,102325.47249999977
2016-01-05,2016-01-05,LE,Bearish,136.875,137.69806462499997,137.62924999999998,134.51225000000002,1.0,1.0,-32922.584999998886,7.0,-32929.584999998886
2016-01-08,2016-01-08,LE,Bearish,133.5,134.3492660625,134.282125,131.253625,1.0,1.0,-33970.64249999971,7.0,-33977.64249999971
2016-01-12,2016-01-12,LE,Bearish,132.6,132.84213787500002,132.77575000000002,129.77274999999997,1.0,1.0,-9685.515000001033,7.0,-9692.515000001033
2016-01-13,2016-01-13,LE,Bearish,132.25,132.8535185625,132.787125,129.93862499999994,1.0,1.0,-24140.742499999986,7.0,-24147.742499999986
2016-01-14,2016-01-14,LE,Bearish,131.675,132.4772055,132.411,129.56699999999995,1.0,1.0,-32088.21999999941,7.0,-32095.21999999941
2016-03-03,2016-03-07,LE,Bearish,136.4,134.887660125,136.89325,134.82025000000002,1.0,1.0,60493.595000000365,7.0,60486.595000000365
2016-03-04,2016-03-04,LE,Bearish,135.55,136.21619906249998,136.148125,134.05562500000002,1.0,1.0,-26647.962499998812,7.0,-26654.962499998812
2016-03-08,2016-03-08,LE,Bearish,135.95,136.5208513125,136.452625,134.342125,1.0,1.0,-22834.05250000101,7.0,-22841.05250000101
2016-03-14,2016-03-14,LE,Bullish,139.45,139.184123125,139.25375,141.125,1.0,1.0,-10635.074999999006,7.0,-10642.074999999006
2016-03-23,2016-03-23,LE,Bearish,136.625,136.96219687500002,136.89375,135.01875,1.0,1.0,-13487.875000000713,7.0,-13494.875000000713
2016-05-02,2016-05-02,LE,Bearish,114.925,115.45019624999999,115.3925,113.91125,1.0,1.0,-21007.849999999737,7.0,-21014.849999999737
2016-05-03,2016-05-03,LE,Bearish,116.55,116.66242706249999,116.604125,114.18762500000001,1.0,1.0,-4497.082499999578,7.0,-4504.082499999578
2016-05-05,2016-05-05,LE,Bearish,117.775,118.31312699999998,118.25399999999999,115.93800000000002,1.0,1.0,-21525.07999999898,7.0,-21532.07999999898
2016-05-06,2016-05-06,LE,Bearish,119.625,120.22345668749999,120.163375,117.809875,1.0,1.0,-23938.267499999598,7.0,-23945.267499999598
2016-05-09,2016-05-09,LE,Bearish,123.725,121.530484875,121.46975,119.09074999999999,1.0,1.0,87780.6049999998,7.0,87773.6049999998
2016-05-10,2016-05-10,LE,Bearish,123.375,123.91079943749999,123.84887499999999,121.45337500000002,1.0,1.0,-21431.97749999956,7.0,-21438.97749999956
2016-05-12,2016-05-12,LE,Bearish,123.05,123.18431137500001,123.12275000000001,120.73174999999999,1.0,1.0,-5372.4550000004,7.0,-5379.4550000004
2016-05-13,2016-05-13,LE,Bearish,122.575,122.99384118749998,122.932375,120.602875,1.0,1.0,-16753.647499999148,7.0,-16760.647499999148
2016-07-01,2016-07-01,LE,Bearish,114.85,113.78186249999999,115.26775,113.725,1.0,1.0,42725.50000000024,7.0,42718.50000000024
2016-07-06,2016-07-06,LE,Bearish,113.9,114.41317799999999,114.356,111.93200000000002,1.0,1.0,-20527.119999999286,7.0,-20534.119999999286
2016-07-07,2016-07-07,LE,Bearish,112.5,112.992217875,112.93575,111.075,1.0,1.0,-19688.714999999775,7.0,-19695.714999999775
2016-07-12,2016-07-12,LE,Bearish,109.4,108.38085084374998,109.823875,108.32668749999999,1.0,1.0,40765.96625000093,7.0,40758.96625000093
2016-07-14,2016-07-14,LE,Bearish,111.5,112.09189293749999,112.035875,109.59237499999998,1.0,1.0,-23675.71749999968,7.0,-23682.71749999968
2016-07-15,2016-07-15,LE,Bearish,112.725,110.78423943749999,113.190375,110.728875,1.0,1.0,77630.42250000012,7.0,77623.42250000012
2016-09-01,2016-09-01,LE,Bearish,106.4,105.69000609374999,106.616875,105.6371875,1.0,1.0,28399.75625000079,7.0,28392.75625000079
2016-09-07,2016-09-07,LE,Bearish,99.75,100.0261130625,99.97612500000001,98.84831249999999,1.0,1.0,-11044.522500000085,7.0,-11051.522500000085
2016-09-08,2016-09-08,LE,Bearish,102.5,101.03436693750001,102.90537499999999,100.98387500000001,1.0,1.0,58625.32249999959,7.0,58618.32249999959
2016-09-12,2016-09-12,LE,Bearish,104.975,104.99584668749999,104.943375,102.76987500000001,1.0,1.0,-833.867499999883,7.0,-840.867499999883
2016-09-13,2016-09-14,LE,Bearish,105.775,104.1361670625,106.33862500000001,104.084125,1.0,1.0,65553.3175000005,7.0,65546.3175000005
2016-09-14,2016-09-14,LE,Bearish,104.35,105.0721348125,105.019625,102.741125,1.0,1.0,-28885.39250000008,7.0,-28892.39250000008
2016-11-03,2016-11-03,LE,Bullish,105.0,104.8024475625,104.854875,106.3426875,1.0,1.0,-7902.097499999741,7.0,-7909.097499999741
2016-11-08,2016-11-08,LE,Bearish,101.525,101.9360675625,101.885125,99.44462500000002,1.0,1.0,-16442.702499999767,7.0,-16449.702499999767
2016-11-14,2016-11-14,LE,Bullish,105.575,106.4736115625,105.14875,106.52687499999999,1.0,1.0,35944.46249999976,7.0,35937.46249999976
2016-11-15,2016-11-15,LE,Bullish,105.5,105.1543965,105.207,106.9,1.0,1.0,-13824.139999999828,7.0,-13831.139999999828
2017-01-04,2017-01-05,LE,Bullish,114.5,116.0088415625,113.944375,116.066875,1.0,1.0,60353.66249999981,7.0,60346.66249999981
2017-01-06,2017-01-06,LE,Bullish,114.725,114.2599664375,114.31712499999999,116.448625,1.0,1.0,-18601.342499999875,7.0,-18608.342499999875
2017-01-09,2017-01-09,LE,Bullish,115.0,116.4816050625,114.453375,116.539875,1.0,1.0,59264.20249999978,7.0,59257.20249999978
2017-01-10,2017-01-10,LE,Bullish,116.8,118.12428331250003,116.138875,118.18337500000003,1.0,1.0,52971.332500001154,7.0,52964.332500001154
2017-01-12,2017-01-12,LE,Bullish,118.475,117.9611149375,118.020125,119.7,1.0,1.0,-20555.402499999786,7.0,-20562.402499999786
2017-01-13,2017-01-13,LE,Bullish,117.175,116.6842536875,116.742625,118.77212499999999,1.0,1.0,-19629.852499999743,7.0,-19636.852499999743
2017-03-03,2017-03-03,LE,Bearish,116.275,116.5403660625,116.48212500000001,115.25,1.0,1.0,-10614.642499999718,7.0,-10621.642499999718
2017-03-06,2017-03-06,LE,Bearish,116.35,115.30762499999999,116.4795,115.25,1.0,1.0,41695.00000000028,7.0,41688.00000000028
2017-03-08,2017-03-08,LE,Bearish,115.5,115.61978099999999,115.562,114.40699999999998,1.0,1.0,-4791.239999999561,7.0,-4798.239999999561
2017-03-09,2017-03-09,LE,Bearish,117.05,116.492217,116.434,114.9,1.0,1.0,22311.32000000002,7.0,22304.32000000002
2017-03-10,2017-03-10,LE,Bearish,116.675,116.83126143749999,116.772875,114.9,1.0,1.0,-6250.457499999698,7.0,-6257.457499999698
2017-03-15,2017-03-15,LE,Bearish,116.45,116.739090375,116.68075,114.9,1.0,1.0,-11563.615000000027,7.0,-11570.615000000027
2017-03-17,2017-03-17,LE,Bullish,119.275,118.6475215625,118.706875,120.67937500000002,1.0,1.0,-25099.1375000001,7.0,-25106.1375000001
2017-05-02,2017-05-02,LE,Bullish,124.1,125.73560075,123.8005,125.79849999999999,1.0,1.0,65424.030000000355,7.0,65417.030000000355
2017-05-03,2017-05-03,LE,Bullish,127.05,128.5350753125,126.56687500000001,128.59937499999998,1.0,1.0,59403.01250000004,7.0,59396.01250000004
